DEPTH,Gamma Ray - Corrected gAPI,Resistivity Phase - Corrected - 2MHz ohm.m,Bulk Density - Compensated kg/m3,Neutron Porosity (Sandstone) Euc,Corrected Drilling Exponent unitless,ROP for the Bit - Distance Over Time (On Bottom) m/s,Chrom 1 Total Gas Euc,Surface Torque Average N.m,Weight On Bit N,Mechanical Specific Energy Pa,28 Stick Slip RPM Average RPM,Mud Weight In kg/m3,ECD at Bit kg/m3,Annular Pressure Pa,PHI_COMBINED,PREDICTED_PORE_PRESSURE_PSI,FLUID_CLASS
482.2980270933721,158.36999763614878,1.219765553232112,1630.0,0.871548,-0.001283189281821251,0.00667473296485135,0.0,5327.092041015625,154570.51438117027,736708748.4055834,1.2995026465505362,1030.0,1033.0,10001300.0,0.4,9942.18157289089,Background
482.73174834075826,161.10051286480584,1.23701,1630.0,0.871548,-0.002257253974676132,0.006678846577025184,0.0,6179.762603759766,264377.87783551216,312646406.52503955,0.5636180769652128,1030.0,1033.0,28571102.967172608,0.4,9951.992575939408,Background
483.16546958814433,162.96597245204026,1.2228822065642369,1630.0,0.871548,-0.0010365042835474014,0.006684404671597418,0.0,5338.914505004883,152884.32127308846,736131841.6886551,1.4072317965328693,1030.0,1033.0,10026600.0,0.4,9961.803578987927,Background
483.59919083553046,169.308,1.1806653895808763,1630.0,0.871548,-0.001748083159327507,0.006689458790244567,0.0,6196.938537597656,260780.0120871067,312647931.5369532,0.7584980931133032,1030.0,1033.0,28571108.90067491,0.4,9971.614582036445,Background
484.0329120829166,168.9960592781165,1.1357236830620865,1630.0,0.871548,-0.0017252657562494278,0.006692101389489947,0.0,6196.954986572266,260913.57184624672,312647874.8988857,0.7463210802525282,1030.0,1033.0,28571108.68136488,0.4,9981.425585084964,Background
484.4666333303027,164.88524929539076,1.2705849677243302,1630.0,0.871548,-0.0008298978209495544,0.006696312996290478,0.0,5347.178985595703,152437.12438583374,734978961.567218,1.4413229934871197,1030.0,1033.0,10077100.0,0.4,9991.236588133483,Background
484.90035457768886,162.6713193017548,1.2691175115919635,1630.0,0.871548,-0.0018864646553993225,0.006700866986326009,0.0,6185.898284912109,263675.35097002983,312646704.202945,0.5800887439399958,1030.0,1033.0,28571104.129190173,0.4,10001.047591182001,Background
485.334075825075,162.19899999999998,1.2466866978816264,1630.0,0.871548,-0.0008175037801265717,0.0067022283524320395,0.0,5344.255401611328,153677.9666044712,734400703.9663633,1.362962121143937,1030.0,1033.0,10102400.0,0.4,10010.85859423052,Background
485.7677970724611,158.39146122374777,1.2685511391944708,1630.0,0.871548,-0.0020075365900993347,0.006705832486635094,0.0,6178.824798583984,265542.3643655777,312645912.7710178,0.4648823384195566,1030.0,1033.0,28571101.052579507,0.4,10020.669597279038,Background
486.20151831984725,156.04519683607597,1.2663735357759804,1630.0,0.871548,-0.0020567290484905243,0.006709852040394522,0.0,6174.887237548828,266566.1735470295,312645478.7776154,0.40206664241850376,1030.0,1033.0,28571099.36539732,0.4,10030.480600327557,Background
486.6352395672334,159.38283616692428,1.238414343122102,1630.0,0.871548,-0.010159408673644066,0.006711720941112828,0.0,10421.374298095703,64723.890625,312732931.5285568,-1.9181674178689718,1030.0,1033.0,28571347.90398559,0.4,10040.267204919055,Background
487.0689608146195,163.915251477407,1.2789201391035547,1630.0,0.871548,-0.0016631633043289185,0.006712925743776707,0.0,6191.403564453125,263115.9022729397,312646941.2316189,0.588973805308342,1030.0,1033.0,28571105.05537434,0.4,10050.078207967574,Background
487.50268206200565,159.81629239021726,1.2666576525138666,1630.0,0.871548,-0.0018213391304016113,0.00671461539512683,0.0,6184.064361572266,264906.76965618134,312646182.0977484,0.4827172700315714,1030.0,1033.0,28571102.103568178,0.4,10059.889211016092,Background
487.9364033093917,157.76132112010202,1.3455168497136027,1630.0,0.871548,-0.001883178949356079,0.006716716861314665,0.0,6180.685607910156,265803.00494360924,312645802.18528426,0.4272525068372488,1030.0,1033.0,28571100.626498945,0.4,10069.700214064611,Background
488.37012455677785,159.21365015001348,1.3007322374761396,1630.0,0.871548,-0.004840724170207977,0.006717498463332957,0.0,7361.560211181641,46091.25390625,732144172.3423754,-0.10871647484600544,1030.0,1033.0,10203400.0,0.4,10079.51121711313,Background
488.803845804164,171.34900981907327,1.2630695590508245,1630.0,0.871548,-0.001245204359292984,0.006719068003000234,0.0,6208.312057495117,259850.585606575,312648325.24129367,0.7563147600740194,1030.0,1033.0,28571110.442031026,0.4,10089.322220161648,Background
489.2375670515501,174.282678970816,1.2584807146104184,1630.0,0.871548,-0.0002512652426958084,0.006720183676679699,0.0,5376.970443725586,149128.95407032967,733249716.8844215,1.6311218906193972,1030.0,1033.0,10152900.0,0.4,10099.133223210167,Background
489.67128829893625,174.17875406855111,1.2815208573506665,1630.0,0.871548,-0.0010878480970859528,0.006721224465924175,0.0,6215.041687011719,258606.14146113396,312648852.6919459,0.8179854359477758,1030.0,1033.0,28571112.495238356,0.4,10108.944226258685,Background
490.1050095463224,181.53522902082037,1.3078129120829172,1630.0,0.871548,-0.0007344633340835571,0.006723103270633673,0.0,6229.941146850586,255383.62568449974,312650218.6281383,0.9964687060564756,1030.0,1033.0,28571117.808907986,0.4,10118.755229307204,Background
490.5387307937085,174.047,1.2880314519501792,1630.0,0.871548,-0.0010472852736711502,0.006724490125047639,0.0,6216.022003173828,258657.7766969204,312648830.76107097,0.805981133133173,1030.0,1033.0,28571112.41162795,0.4,10128.566232355723,Background
490.97245204109464,174.047,1.1999166433312127,1630.0,0.871548,-0.0010218601673841476,0.006726289981480129,0.0,6216.648162841797,258654.86860585213,312648831.9661621,0.8016005624085665,1030.0,1033.0,28571112.417429253,0.4,10138.377235404241,Background
491.4061732884808,177.89671042822073,1.2289990753704882,1630.0,0.871548,-0.000842265784740448,0.006726822658487135,0.0,6224.7388916015625,256967.04479718208,312649547.3788847,0.8929896857589483,1030.0,1033.0,28571115.20084013,0.4,10148.18823845276,Background
491.8398945358669,170.73185907809784,1.3292777707064298,1630.0,0.871548,-0.0002526231110095978,0.006728269361096464,0.0,5382.221176147461,151703.72318959236,729211584.139293,1.5087941512465477,1030.0,1033.0,10329700.0,0.4,10157.999241501278,Background
492.273615783253,178.60880761887253,1.3306907264296823,1630.0,0.871548,-3.075599670410156e-05,0.006729694681534685,0.0,5398.818298339844,148534.9428908825,729213046.588478,1.7059524152427912,1030.0,1033.0,10329700.0,0.4,10167.810244549797,Background
